label,youtube_id,time_start,time_end,split
digging,jyqVjxqndm8,155,165,train
sticking tongue out,jz-WoHluYf4,94,104,train
sniffing,jz-mrqeIfh4,49,59,train
feeding fish,jz2mIWvEFLA,7,17,train
hugging,jzBdKJIvXbQ,57,67,train
playing kickball,jzHtNt_W-0c,72,82,train
riding mechanical bull,jzLMkEPItIc,55,65,train
drinking,jzS3DScxzM8,27,37,train
canoeing or kayaking,jzfjXWb5jj4,21,31,train
canoeing or kayaking,jzz5nFuW0Fw,33,43,train
passing American football (in game),k-NK4isBUyM,3,13,train
swimming butterfly stroke,k-b_2eOQpWw,39,49,train
cutting nails,k-fjHzV7m2s,19,29,train
playing poker,k-qcImqo8as,81,91,train
drinking,k-vwoYln_VA,442,452,train
riding mountain bike,k-yWUG7ouU8,2768,2778,train
kissing,k0-IC8XE0J8,309,319,train
making pizza,k08Tb7aM_b4,25,35,train
blowing glass,k0HOU018dck,320,330,train
high jump,k0OjWwwsACk,0,10,train
ice skating,k0R0PDXFwro,9,19,train
jetskiing,k0UX18voCZU,418,428,train
riding elephant,k0i-0QMD8EI,20,30,train
passing American football (in game),k0zHK4qElpk,0,10,train
high jump,k1-wvfRkGS8,11,21,train
tying tie,k1Dwh61LcWw,45,55,train
crawling baby,k1F3dIFNCTc,195,205,train
playing organ,k1KbX1zLxxs,20,30,train
ski jumping,k1WRacC8l-8,10,20,train
throwing axe,k1_DSSJVwTs,10,20,train
ski jumping,k1dDsuSwjA4,9,19,train
playing bass guitar,k1qDQ5JYJ2M,373,383,train
riding mountain bike,k1sOlAP6O08,33,43,train
plastering,k23CDzdwid8,18,28,train
carving pumpkin,k23HYqyvvgM,78,88,train
folding paper,k2J8SNWDx8M,434,444,train
swinging legs,k2TeEDhyM7w,7,17,train
playing guitar,k2VGfolQfu8,293,303,train
swimming breast stroke,k2W1cEWy5Gw,37,47,train
bungee jumping,k2_r25JthOM,64,74,train
kissing,k2dx3lzl6qU,25,35,train
vault,k2fjkKig13A,4,14,train
picking fruit,k2i9iJy1KAM,189,199,train
petting animal (not cat),k2iXSEwPjx8,23,33,train
spinning poi,k2irNfWj6JE,2,12,train
riding mountain bike,k2wSKZ3nktw,39,49,train
country line dancing,k2xadFOv8R0,53,63,train
passing American football (in game),k322cWYjMWg,0,10,train
crawling baby,k34ee3jTdQM,59,69,train
plastering,k3I6-aWs9Qw,0,10,train
exercising arm,k3J2b9WUITA,6,16,train
making pizza,k3YiHgIbo0s,42,52,train
riding mountain bike,k3d0t90glgs,116,126,train
vault,k3oQkhMj6pM,183,193,train
picking fruit,k3ppBb-xMss,31,41,train
ironing,k47MLDJBSEw,7,17,train
riding or walking with horse,k4I2UPD-6is,171,181,train
balloon blowing,k4M3UTWRKCM,4,14,train
swimming backstroke,k4dRL-jPV3I,49,59,train
ski jumping,k4dwQ84a2Mo,1,11,train
cooking sausages,k4pwTRVzwME,45,55,train
waxing eyebrows,k5Ixv2AWZ9c,28,38,train
hugging,k5ijrm-a1u0,2,12,train
vault,k5nRYcS_85M,7,17,train
snowkiting,k5oeoBc7Kro,164,174,train
golf chipping,k5qeyhOvR9o,1,11,train
playing saxophone,k5s7G9m3E3Y,58,68,train
golf driving,k5uQ6vUOERQ,5,15,train
waiting in line,k6-8YhN8yWc,20,30,train
skiing (not slalom or crosscountry),k6-ZnfUZklo,625,635,train
sign language interpreting,k6BbqWdmceU,503,513,train
sled dog racing,k6HvoS9uYj8,9,19,train
making pizza,k6LGCOx58WI,74,84,train
dancing charleston,k6XlQXXPhAo,135,145,train
gymnastics tumbling,k6YKUiRAOPY,5,15,train
singing,k6joUEIMh8c,39,49,train
egg hunting,k6n1y3v99_s,2,12,train
petting animal (not cat),k6r57wH_x0I,77,87,train
snowmobiling,k6rpeYY07o4,24,34,train
making pizza,k6uQxsS0gPA,164,174,train
kitesurfing,k6uhjP0cDqQ,16,26,train
blowing out candles,k7-xT4bkDoU,7,17,train
vault,k71pzG0q17w,104,114,train
paragliding,k7DV3yd8eCA,0,10,train
gymnastics tumbling,k7M4xoP__RE,0,10,train
skiing slalom,k7ZJlmzSX5g,23,33,train
golf chipping,k7Zy_JOeCpc,81,91,train
paragliding,k7sUpuAt68k,99,109,train
tying tie,k7wDK9-S56M,23,33,train
strumming guitar,k7wvP_vjdJ8,1,11,train
picking fruit,k7zTVpHlvQ4,23,33,train
using computer,k8AJZS1QThk,6,16,train
making pizza,k8FTbY3lB0A,22,32,train
garbage collecting,k8Q2HCX32cU,143,153,train
hopscotch,k8UlSp8weOU,0,10,train
ski jumping,k8a2zTB555Y,111,121,train
dunking basketball,k8l5BrM4qRA,50,60,train
making pizza,k8onp38jMvw,257,267,train
high jump,k90zIxhYu3o,0,10,train
cleaning floor,k9EPd-iO9KE,2,12,train
brushing teeth,k9YQ8lENWDg,24,34,train
gymnastics tumbling,k9hblRYm534,3,13,train
pumping gas,k9mmEwfEe2U,96,106,train
tying tie,k9olDYMAR_Y,21,31,train
waxing chest,kA7FH_X1ZNE,2,12,train
riding or walking with horse,kA8E4kW_73o,3,13,train
punching person (boxing),kATKwqF16v4,152,162,train
throwing axe,kAlXcIp71MI,23,33,train
high jump,kB4Gb1luenU,0,10,train
javelin throw,kB51YZ3t7n8,14,24,train
snowboarding,kB6JWL02bhs,170,180,train
playing badminton,kBDDIJOKU_4,32,42,train
presenting weather forecast,kBGHwocOx3Q,96,106,train
massaging back,kBJZEAfakd8,338,348,train
auctioning,kBVqRR_u94A,36,46,train
feeding goats,kBmkTgT9AKA,1,11,train
scrambling eggs,kBn9ZYjsjss,208,218,train
playing monopoly,kBs4V_QFEQY,26,36,train
singing,kBswmQwVZFY,186,196,train
scuba diving,kBuCvN1g2Rc,73,83,train
playing controller,kBvDk95aKHg,108,118,train
playing piano,kCCMUc7FIOg,40,50,train
bee keeping,kCHA2xgmvno,0,10,train
plastering,kCTdVflWXxk,69,79,train
jogging,kCgDJRzzmhY,4,14,train
clean and jerk,kCgWKB0iU8s,3,13,train
balloon blowing,kCmfxa1T2dg,28,38,train
swing dancing,kCoYlEfsSEo,25,35,train
punching bag,kCuj1p-9k40,0,10,train
doing laundry,kCvPedKAs0U,46,56,train
using computer,kCvsRsNe0Pw,57,67,train
balloon blowing,kD1vL9bh8gs,23,33,train
skiing (not slalom or crosscountry),kDDIA6je70I,78,88,train
playing poker,kDPekzoWTLQ,62,72,train
texting,kDTUJub_upI,91,101,train
playing piano,kE0dyBJ3rlk,109,119,train
scuba diving,kEM0LMylSvQ,22,32,train
scuba diving,kEMstSCVM5E,90,100,train
dying hair,kETFtgRjueU,147,157,train
playing badminton,kEYHxUPFfCY,10,20,train
cleaning floor,kEcZOwV9ifo,81,91,train
unloading truck,kEjNF0IoIf4,30,40,train
drinking beer,kExeLCGxkTI,77,87,train
riding or walking with horse,kF3ixLx3Zho,30,40,train
playing bass guitar,kFAAQM7L_C4,48,58,train
waiting in line,kFJ6f1tBce8,38,48,train
disc golfing,kFLwJGFhdlo,0,10,train
tobogganing,kFPSzaU6VOI,2,12,train
kicking field goal,kFRQSLDEBNA,0,10,train
pole vault,kFTc9AfrDpQ,2,12,train
water skiing,kFVNR-uPPxg,4,14,train
riding elephant,kFX2QJ5_ISo,1,11,train
cleaning floor,kFYVXcB5vXI,76,86,train
plastering,kFaAUy35eck,83,93,train
egg hunting,kGO9s6eEOuc,178,188,train
trapezing,kGTkc-ju-b8,0,10,train
kitesurfing,kGUfbXuk-K4,137,147,train
surfing crowd,kGZxKRjCjWk,156,166,train
riding mechanical bull,kGgsoh3lu6s,10,20,train
curling hair,kGqskXGIPHY,242,252,train
strumming guitar,kH89HK3yRBE,28,38,train
ice climbing,kHUAIVNVvOQ,22,32,train
pumping gas,kHWqbmNLI88,31,41,train
curling hair,kHYrOl1rXYQ,38,48,train
skiing (not slalom or crosscountry),kHb3x5k-6p8,150,160,train
jetskiing,kHk-5JxgH1g,43,53,train
building cabinet,kI1Rj7FIXUE,58,68,train
sign language interpreting,kI5NWzU9XQM,76,86,train
drinking beer,kI6XrNbjBng,4,14,train
kitesurfing,kI9LxCT1rT0,153,163,train
laying bricks,kIOs1meEKsc,149,159,train
reading book,kIWadB8RmCU,82,92,train
throwing discus,kIXabzlTAcE,0,10,train
playing organ,kIXz8I6AiPg,124,134,train
dunking basketball,kIb6YwPaHhw,2,12,train
throwing ball,kIbPsBAYIyU,16,26,train
hockey stop,kIdr6KOX8uQ,85,95,train
playing basketball,kIiT8dVvW8U,309,319,train
waxing legs,kIoidQTLf84,6,16,train
trapezing,kIq0MFx2dbw,9,19,train
playing organ,kJ0FMxHMGtc,2,12,train
making pizza,kJ0P9MWeCSA,1,11,train
passing American football (in game),kJGwpSOGTs0,2,12,train
krumping,kJZBg1nER1k,3,13,train
kitesurfing,kJZkzyrn0HU,51,61,train
dunking basketball,kJekrU-xLdc,4,14,train
playing guitar,kJmCKY1SR-E,36,46,train
balloon blowing,kJo4ePvuw7E,2,12,train
playing xylophone,kK-NhvEJSg8,26,36,train
riding mountain bike,kKIi6xES7NI,540,550,train
surfing water,kKRgbFkYj3E,357,367,train
tying tie,kKRlxj5hMpY,49,59,train
taking a shower,kKmzloA1oZE,228,238,train
fixing hair,kKuYXphrTPA,217,227,train
making pizza,kL7KZ4ndYUY,1,11,train
scrambling eggs,kL7s3IpLlvE,139,149,train
riding mechanical bull,kLL8dN6GmXw,37,47,train
skiing (not slalom or crosscountry),kLLfL1KbaeY,28,38,train
high jump,kLVAftdaZ0Q,2,12,train
dancing macarena,kLYQtdz3JM8,0,10,train
high jump,kLhk6Cr6lE0,2,12,train
side kick,kLmBOT4jgmQ,30,40,train
ski jumping,kLnR9Q8eaN4,7,17,train
making pizza,kLvCbEqa3u4,41,51,train
bobsledding,kM-OLG-QfHU,3,13,train
drinking shots,kMDfAv_vp5Q,3,13,train
spray painting,kMdNsa6fGRo,15,25,train
playing poker,kMdSK4jotTU,7,17,train
surfing water,kMfi0ATXbTw,2,12,train
gymnastics tumbling,kN77_7tRFiQ,2,12,train
stretching leg,kNF6a44Z8uo,2,12,train
throwing ball,kNjm1Nis5fw,0,10,train
swinging legs,kNmWtdn6vjw,14,24,train
presenting weather forecast,kOMVsh05LNY,132,142,train
shearing sheep,kOU7V6X-_PY,75,85,train
tango dancing,kOaOp0mkvRY,59,69,train
windsurfing,kOhK3_-A9kY,186,196,train
juggling soccer ball,kOtUKbWPoFc,26,36,train
balloon blowing,kOwAW8GBAgE,32,42,train
opening bottle,kPEZdHfcxp4,18,28,train
eating doughnuts,kPRMjYQVU0w,38,48,train
vault,kPU4gDxRVXI,90,100,train
skiing crosscountry,kPk9RSLbHRA,2,12,train
strumming guitar,kPkBT1IMtdw,30,40,train
using computer,kPq_SW-eodI,16,26,train
arranging flowers,kQ0_FuWpZCc,213,223,train
dunking basketball,kQ3Qc6GoePo,4,14,train
spinning poi,kQBJSH_asBs,156,166,train
shoveling snow,kQJTdB6UJMQ,47,57,train
swimming backstroke,kQLMy67wPfg,214,224,train
spinning poi,kQhRWOdge7U,151,161,train
playing badminton,kQi8ZSUQuqk,24,34,train
washing hands,kQsZByJnXqk,2,12,train
playing cymbals,kQthcYwtt5g,104,114,train
high jump,kQzftsiRIaw,11,21,train
cooking chicken,kROoQ46RcAA,116,126,train
diving cliff,kRPVuJiVaJ0,3,13,train
passing American football (in game),kRagV-umX_E,3,13,train
skiing (not slalom or crosscountry),kRfKCBDUUAM,56,66,train
high jump,kRp4HPjXVmE,1,11,train
moving furniture,kSFyH1iNQIg,5,15,train
shoveling snow,kSOIgL0U5gw,37,47,train
playing cards,kSPxf18tHHw,58,68,train
dribbling basketball,kSTTL993kF8,22,32,train
bobsledding,kSccCOh0IhY,14,24,train
garbage collecting,kSeEyNUhOcg,249,259,train
golf driving,kT44Xpftqo4,12,22,train
bench pressing,kTJqshQvD_w,2,12,train
dribbling basketball,kTJvNMXiijU,19,29,train
plastering,kTSFPAhD4as,20,30,train
playing cricket,kTdvLrDBqDA,53,63,train
shoveling snow,kTupco1YEg0,4,14,train
grooming horse,kTyMsf5vddQ,117,127,train
swimming backstroke,kUDIGoWCK7c,176,186,train
punching bag,kUMpopB0jzg,0,10,train
brushing teeth,kUN6r8I4qpE,2,12,train
playing drums,kUOARhyqDAo,261,271,train
playing harp,kUPqBLKOL7g,42,52,train
playing cello,kUU-GVjCxmk,286,296,train
taking a shower,kUn0XZbWj1Y,112,122,train
playing organ,kV7uqGnNF80,20,30,train
shoveling snow,kVGRpxR4q74,23,33,train
skiing (not slalom or crosscountry),kVU2azd1kwU,571,581,train
javelin throw,kVf8Baxt9Lk,3,13,train
drinking,kVmnGKv3LBc,8,18,train
skiing (not slalom or crosscountry),kVyIK2jyC1g,555,565,train
using computer,kVztC6jU14s,93,103,train
water skiing,kWDV1XAp3iU,31,41,train
country line dancing,kWDySjSAJ1U,32,42,train
tobogganing,kWGo5Jlikno,27,37,train
curling hair,kWIK1k_LXAM,228,238,train
dribbling basketball,kWPFgkvMFUo,222,232,train
drinking,kWQKtq9l3nY,334,344,train
shoveling snow,kWZGusULcao,238,248,train
dining,kWbkKeoCZCY,26,36,train
exercising arm,kWe8jP438bc,8,18,train
air drumming,kWfEHA41gY0,0,10,train
playing cymbals,kWni9sahw5k,84,94,train
using remote controller (not gaming),kWsRHlF-Ius,26,36,train
exercising with an exercise ball,kWu82pLof-E,0,10,train
skiing (not slalom or crosscountry),kX17G3CyeYk,202,212,train
high jump,kX505aaT0PE,0,10,train
cleaning floor,kXB8hx7TZ_E,12,22,train
passing American football (in game),kXCpfOK8pFY,2,12,train
country line dancing,kXFJAB2mnBQ,110,120,train
canoeing or kayaking,kXJ98mEEKi0,94,104,train
cleaning floor,kXJwz3lfc2o,10,20,train
holding snake,kXKserVyN-I,4,14,train
shot put,kXRZnkxS0gY,196,206,train
flying kite,kYK_KUKl0WI,131,141,train
plastering,kYKznMkpNRk,21,31,train
braiding hair,kYM0KR7-3I4,250,260,train
kicking field goal,kYPHsUGVZ0E,0,10,train
pumping gas,kYQsINONGZw,6,16,train
golf putting,kYUsZJcL8DM,36,46,train
playing accordion,kYc34pT64Cs,158,168,train
front raises,kYdDgXrO59E,0,10,train
country line dancing,kYl1736cqeM,54,64,train
playing recorder,kYmGkARbKxk,7,17,train
skiing (not slalom or crosscountry),kYrvqFaOZ9E,53,63,train
roller skating,kZ-NCwPMu6I,186,196,train
opening bottle,kZ0ThzyOp8c,12,22,train
making pizza,kZ0lrRijvgw,238,248,train
playing poker,kZFvo6uJpuw,22,32,train
roller skating,kZZ4cXOiDBI,151,161,train
tobogganing,kZZZG0P0ogA,6,16,train
playing cricket,kZjbyBzjVD8,0,10,train
plastering,kZojZgBsagY,265,275,train
waiting in line,kZsbNaMvG70,31,41,train
dunking basketball,k_0NGkTJTkw,1,11,train
cutting pineapple,k_FQJIGdPDg,41,51,train
cooking chicken,k_Fb_1A-5aU,113,123,train
throwing ball,k_Kdf_eGquM,29,39,train
pushing car,k_N6OL-rxdQ,6,16,train
passing American football (not in game),k_Pk8P9LW2s,2,12,train
playing organ,k_RVm9BTUig,18,28,train
writing,k_SAqGLfTo4,53,63,train
high jump,k_UXSRpeOx8,9,19,train
opening bottle,k_W0lqFgzBQ,0,10,train
roller skating,k__oExmsjcE,77,87,train
dunking basketball,k_hCLxLgsfY,42,52,train
using computer,k_kJj_A3xAU,42,52,train
balloon blowing,kaaNbU9Sr0E,4,14,train
headbutting,kachfUkaS0w,3,13,train
making bed,kagZvZ1-at8,25,35,train
dining,kajhz5GKioI,44,54,train
writing,kanw-H3sTGk,280,290,train
skateboarding,kawSTWslNnY,44,54,train
bobsledding,kaz9h1kp_jQ,58,68,train
golf putting,kb10OL3tgDI,51,61,train
dodgeball,kbDCp0ExI6Q,143,153,train
opening present,kbDnvzzhQdQ,195,205,train
applauding,kbTTj7TMkpM,2,12,train
welding,kblmdScflQU,239,249,train
watering plants,kc1QdyOTyhQ,101,111,train
cleaning toilet,kc6uRhwHJj8,0,10,train
tapping pen,kcJgN8RTmGM,123,133,train
taking a shower,kcJkvWHfy7I,63,73,train
barbequing,kcdGxrCUICU,22,32,train
clean and jerk,kcizJYMUVPU,4,14,train
playing bass guitar,kcj37X5J74k,52,62,train
shaving head,kckwu3x6k5U,42,52,train
presenting weather forecast,kcnTOj7vDSo,57,67,train
javelin throw,kctTihXwPBw,23,33,train
riding or walking with horse,kcv1yawYLIU,2,12,train
waxing eyebrows,kcwvwQx4Ov0,354,364,train
hurdling,kd2edFoy8W4,3,13,train
dunking basketball,kd3RTJfkrpg,22,32,train
making pizza,kdF2a9U3Ajk,175,185,train
making pizza,kdpaokK2yNA,269,279,train
drinking beer,keJuruSAWTs,4,14,train
passing American football (not in game),keTAE4qwtjI,29,39,train
using computer,keTDTRgkEyo,77,87,train
juggling fire,keh9xl2ZVjw,79,89,train
shoveling snow,kelKaUv7qWQ,115,125,train
gargling,kemwOZxwH4Y,5,15,train
writing,kenEvdqCrL8,543,553,train
drinking,kez4n0llqz4,40,50,train
playing piano,kf-TGlBojaw,105,115,train
opening bottle,kfDi4H0hANU,6,16,train
picking fruit,kfI7eO-wUKE,114,124,train
sled dog racing,kfNo_1KckHo,38,48,train
using segway,kfYekbcM6WU,0,10,train
bungee jumping,kfYl7da3iNI,138,148,train
changing oil,kfYqmpCXD-Q,39,49,train
swimming breast stroke,kfxCfC5qIzY,19,29,train
bookbinding,kg1O55VqQ40,259,269,train
tying tie,kg2jxVnKlVE,31,41,train
giving or receiving award,kgBHHKu59Z0,942,952,train
skiing (not slalom or crosscountry),kgEE3L4wBbw,1,11,train
blowing glass,kgKXQOa_x00,12,22,train
hurling (sport),kgLdeED2SMw,153,163,train
playing piano,kgN_p0rcFq4,45,55,train
balloon blowing,kgOd6z9ktX0,5,15,train
shoveling snow,kgQzzt-J1JI,64,74,train
using computer,kgUPoZpQa_Y,58,68,train
playing volleyball,kgVDgKoqg9E,74,84,train
filling eyebrows,kgcHrT-Vj7A,237,247,train
riding mule,kgePbNARFmI,7,17,train
surfing water,kgqslB46p1I,27,37,train
snowboarding,kh29_SERH0Y,81,91,train
smoking,kh9ox_Ry9OE,59,69,train
hugging,khF43h84oO0,62,72,train
shoveling snow,khVg9oGQEqg,58,68,train
making pizza,khe6yI-iyjI,24,34,train
playing bass guitar,khil7g8z3Fc,93,103,train
stomping grapes,ki05kr4bSuk,16,26,train
making pizza,kicKpMplFGk,96,106,train
brushing teeth,kicUhH8ZTdU,82,92,train
playing accordion,kinGlozU0Wo,20,30,train
waiting in line,kixAbnFCahg,1,11,train
using computer,kj0KdxCKioE,20,30,train
picking fruit,kjUEEnIKegM,39,49,train
drinking beer,kk50TEIVZRk,2,12,train
shoveling snow,kkBNmnhZHKQ,59,69,train
exercising arm,kkL2_BwV_A8,8,18,train
braiding hair,kkS7U2WBUKQ,74,84,train
dunking basketball,kkSkyv5TeLI,68,78,train
dunking basketball,kkSubERKulE,6,16,train
recording music,kkY8Ue0YXeU,246,256,train
using computer,kkaSwn-v5T0,11,21,train
salsa dancing,kkw7X9WTyrU,119,129,train
playing poker,klBToZ4Kt5M,81,91,train
tango dancing,klbIHNGPYR4,24,34,train
hurling (sport),klc6sFq7JmM,26,36,train
vault,kltMofN7aGE,0,10,train
playing piano,klvV1VFUR_w,6,16,train
making bed,klvYiH6pauc,302,312,train
sniffing,km2KZv5ld6s,0,10,train
using computer,kmJWElPd6mQ,106,116,train
cleaning floor,kmOQXFsLW-Q,23,33,train
making snowman,kmSEiG9fNU0,51,61,train
drinking,kmUOyDm_EoA,193,203,train
digging,kmXFiJwjEMA,16,26,train
playing organ,km_SuF3-xoo,51,61,train
gymnastics tumbling,kmljRqNu76M,120,130,train
hugging,kmosZYeE6n8,22,32,train
petting cat,kmsWzn3Lia0,10,20,train
unboxing,kmyK1reTxJ4,174,184,train
using computer,kn4d5F-rdJs,5638,5648,train
catching or throwing softball,knEWpyGW4vI,4,14,train
texting,ko-QKy4pXcg,36,46,train
picking fruit,ko0RgHTPBzM,334,344,train
changing oil,ko3Z29u8gRY,11,21,train
sniffing,koCkk_UW2oQ,8,18,train
playing piano,koHo_GfIwZk,47,57,train
throwing discus,koRICeq8ouk,69,79,train
kicking field goal,koaw4aMJbYg,18,28,train
waiting in line,kow_ELHlyNY,0,10,train
making sushi,kozz4lpTL5Y,96,106,train
waxing back,kp7cWOuqoHA,47,57,train
playing accordion,kpNhYR8JGWw,7,17,train
using computer,kpQ2QK4hbq0,1282,1292,train
carrying baby,kpRvuhcljIk,3,13,train
tying tie,kpYL1nDnnvM,41,51,train
swimming breast stroke,kpaHls6fyW8,381,391,train
hurdling,kpeTv48xiJo,4,14,train
kissing,kpm6qOsEdKo,174,184,train
ice climbing,kpqPY9hJawk,94,104,train
shoveling snow,kpqzkLWVtBM,0,10,train
playing organ,kq0C77CiUHY,695,705,train
making bed,kqFXvyaf2CQ,7,17,train
scuba diving,kqG7J9kh5Ms,2,12,train
playing piano,kqH12hdWhZ8,4,14,train
windsurfing,kqLJIi9u00U,130,140,train
skiing (not slalom or crosscountry),kqTKq1n8bj0,26,36,train
dunking basketball,kqTeg-8o8j0,44,54,train
washing dishes,kr1bA6OHCwc,43,53,train
drinking shots,krLKuCOePoQ,5,15,train
golf putting,krYFJRaqXBU,8,18,train
dunking basketball,kr_KX1o8Peo,2,12,train
arranging flowers,kr_sikOpip4,45,55,train
drinking beer,kraRd-aN-Kg,10,20,train
playing cricket,krdIrumv-Lw,43,53,train
using computer,krnQHrE_NKc,345,355,train
kitesurfing,ks4Xfvw380w,120,130,train
pumping fist,ks5y4tgQxjw,1,11,train
snowkiting,ks8NOMVPPEc,126,136,train
tying tie,ksB38IUDHoU,31,41,train
washing hair,ksCH1tPvg4Q,108,118,train
roller skating,ksDFBSUPTgU,218,228,train
answering questions,ksGEiSgqA_E,4,14,train
using computer,ksT9G49xjxc,174,184,train
jetskiing,ksUOEgUyMlg,460,470,train
throwing ball,ksVjar-xh-Y,0,10,train
passing American football (in game),ksaYKeY1fQQ,3,13,train
sled dog racing,ksh8h9ZG1xg,132,142,train
smoking,kslZSSSCVlE,82,92,train
shoveling snow,ksmUQbxRObM,25,35,train
dunking basketball,kst4NGOahZI,4,14,train
paragliding,ksvs-sJSjtY,286,296,train
playing piano,kswo6H03mLc,24,34,train
catching or throwing softball,ksy4wbsK77o,10,20,train
clean and jerk,kszoHyZNynY,1,11,train
sword fighting,kt0DtOtD0d8,45,55,train
swimming backstroke,kt3foGp_aw8,81,91,train
paragliding,ktAC2V9WrAo,36,46,train
surfing crowd,ktFD1jbxFnU,1,11,train
making bed,ktGqXaGZYeM,3,13,train
texting,ktJPYD003DY,5,15,train
trapezing,ktJY5iLMuPc,3,13,train
javelin throw,ktSfLgeBPq8,9,19,train
snowmobiling,ktTzrNwbCSw,8,18,train
cooking sausages,ktktcd547zY,12,22,train
picking fruit,ktu7pXIvf-U,4,14,train
archery,kuV-yx6F85s,48,58,train
cleaning floor,kuVbR7hH7uI,8,18,train
shoveling snow,kuZFov6Gpn4,40,50,train
playing ice hockey,ku_64CkGd8E,91,101,train
petting cat,kubN29Nb6Sk,44,54,train
strumming guitar,kujJKWlktuc,27,37,train
playing accordion,kunH22ODPpY,20,30,train
throwing ball,kuy5Qpc5F5o,12,22,train
gymnastics tumbling,kvHOUhy39Lc,7,17,train
tying knot (not on a tie),kvPw1tO5wKQ,127,137,train
shoveling snow,kvTLclo-LJY,21,31,train
hopscotch,kvaefb9jAHE,2,12,train
taking a shower,kvgFL2YZUvk,102,112,train
playing ukulele,kvotTs2bxxQ,8,18,train
waxing eyebrows,kw2u6O_n4C4,4,14,train
passing American football (in game),kw9V8DnmZIU,1,11,train
skiing crosscountry,kwEou7VmiFI,10,20,train
riding elephant,kwTWFz-tXA8,5,15,train
washing hair,kwThBgNbm1o,323,333,train
making bed,kwVyN64Q0FQ,60,70,train
shoveling snow,kwen_-YAEfE,14,24,train
high jump,kwgXPpi0Us8,0,10,train
high jump,kwgoLHncQWI,0,10,train
making jewelry,kwyWFk5Qd3s,281,291,train
cooking sausages,kx22abw6gk4,221,231,train
laughing,kx2_wTcZufE,37,47,train
passing American football (in game),kxI6wbvPMMk,4,14,train
shoveling snow,kxZVwTSrxNk,20,30,train
strumming guitar,kxtpTI6gLyE,303,313,train
roller skating,kxunh39Znq4,13,23,train
headbutting,ky1CyblN1qY,6,16,train
balloon blowing,ky7ytwTFqEw,26,36,train
trapezing,kyEzg-ISICc,18,28,train
petting cat,kyIJa7XXeOA,15,25,train
waxing legs,kyIhH5IgHwc,0,10,train
tobogganing,kyNI9ojw8BI,10,20,train
tying tie,kyPIw3wZNzM,65,75,train
swinging legs,kyX0Jbkfo7M,18,28,train
tapping pen,kya8QpHVSbk,12,22,train
juggling balls,kydR7Q0u5ts,45,55,train
playing monopoly,kygWOzT-6EQ,1010,1020,train
filling eyebrows,kyoL3KCnNDw,417,427,train
throwing ball,kytLXMTRKVM,62,72,train
skiing (not slalom or crosscountry),kyu3E0SFgF0,7504,7514,train
skiing (not slalom or crosscountry),kz90ogtUS3o,216,226,train
singing,kzQppqZIg5k,243,253,train
assembling computer,kzn_CyM1VUQ,326,336,train
dribbling basketball,kzntz1O1vOM,51,61,train
playing guitar,kzw-QrWwjmg,307,317,train
shoveling snow,l-JWxrrZVmQ,15,25,train
taking a shower,l-OA4cZwBNA,114,124,train
tapping pen,l-cT9khzvmc,1,11,train
high jump,l-yFVvTn-ZA,0,10,train
curling hair,l-ywiyYJKRw,240,250,train
